DATE,INFY,WIPRO,HCLTECH,TECHM,LTIM,MPHASIS,PERSISTENT,COFORGE,LTTS,KPITTECH,OFSS
2022-04-06,1811.0,580.85,1173.3,1468.55,6206.25,3165.0,4705.9,4389.15,4977.75,601.6,3709.6
2022-04-07,1814.6,583.65,1165.35,1448.75,6153.2,3161.15,4710.9,4373.15,4993.0,615.3,3700.2
2022-04-10,1766.55,571.1,1133.5,1449.2,6059.75,3129.2,4515.4,4312.3,4798.85,598.85,3692.1
2022-04-11,1742.45,558.7,1131.15,1415.0,5910.55,3057.3,4382.75,4147.1,4592.6,569.9,3603.5
2022-04-12,1748.55,559.2,1125.1,1410.45,6038.8,3050.8,4329.95,4160.8,4507.4,572.05,3568.15
2022-04-17,1621.4,538.6,1101.75,1344.55,5873.65,2879.9,4215.35,4071.75,4305.15,547.35,3587.15
2022-04-18,1562.0,530.45,1070.25,1301.2,5472.35,2857.05,4174.05,4027.3,4209.7,546.1,3565.35
2022-04-19,1587.7,536.5,1089.4,1309.2,5170.3,2886.05,3985.75,3981.7,4180.8,544.65,3518.5
2022-04-20,1618.8,539.2,1099.2,1312.7,5076.95,2900.75,4011.85,4093.05,4244.3,545.2,3532.95
2022-04-21,1585.45,537.7,1102.05,1306.5,5093.85,2895.85,4027.4,4129.25,4101.4,542.4,3485.65
2022-04-24,1561.1,529.35,1089.85,1270.4,4856.05,2794.85,4007.35,4001.45,4010.6,524.35,3483.45
2022-04-25,1581.0,529.25,1094.3,1275.45,4817.1,2767.5,4056.9,4042.85,4040.15,521.4,3546.0
2022-04-26,1552.8,518.95,1095.6,1261.25,4816.95,2797.7,4076.95,4032.95,4024.9,586.55,3504.0
2022-04-27,1582.6,522.55,1092.5,1271.3,4886.05,2798.05,4308.65,4101.15,4068.8,573.75,3526.75
2022-04-28,1567.55,508.8,1079.25,1259.0,4839.05,2843.2,4320.65,4200.2,4091.65,553.85,3561.25
2022-05-01,1541.0,495.0,1066.9,1231.2,4716.65,2740.1,4147.3,4116.55,3943.8,537.45,3503.55
2022-05-03,1535.55,491.75,1044.95,1212.8,4738.15,2683.8,4112.1,4058.45,3936.15,530.2,3431.25
2022-05-04,1585.15,501.15,1072.05,1263.35,4765.2,2693.15,4154.0,4171.6,4024.05,548.4,3489.2
2022-05-05,1542.85,485.1,1050.2,1290.75,4593.0,2694.05,4061.0,3905.4,3866.9,542.65,3517.1
2022-05-08,1570.35,483.15,1076.1,1261.15,4448.9,2641.55,3992.15,3857.55,3895.75,523.2,3563.95
2022-05-09,1553.0,477.65,1072.55,1242.3,4332.15,2650.5,3951.2,3649.3,3888.8,509.45,3571.3
2022-05-10,1526.75,471.9,1060.9,1224.45,4250.75,2627.45,3837.1,3721.6,3722.0,483.95,3534.95
2022-05-11,1508.8,473.8,1059.4,1212.8,4160.95,2512.65,3701.0,3653.9,3588.1,480.05,3500.1
2022-05-12,1504.4,468.65,1052.15,1202.85,4110.7,2443.7,3594.25,3743.25,3502.7,496.65,3230.7
2022-05-15,1489.1,468.0,1044.55,1189.05,4094.8,2477.9,3602.7,3795.7,3404.85,509.4,3151.95
2022-05-16,1518.45,486.65,1082.9,1198.2,4281.85,2574.7,3725.95,3940.65,3679.0,504.3,3267.0
2022-05-17,1509.2,481.25,1073.7,1172.05,4214.0,2643.15,3857.65,3950.35,3775.25,516.15,3223.5
2022-05-18,1427.15,451.15,1009.4,1108.35,3991.85,2457.65,3616.35,3664.8,3504.0,502.1,3091.1
2022-05-19,1455.15,459.6,1028.85,1130.9,4043.5,2459.05,3698.85,3786.95,3532.6,507.65,3217.45
2022-05-22,1468.4,466.0,1018.3,1142.9,4147.15,2520.1,3785.25,3853.2,3555.55,498.45,3223.85
2022-05-23,1441.0,459.95,991.75,1098.35,4010.15,2488.65,3617.85,3714.05,3530.25,486.95,3175.35
2022-05-24,1410.45,444.85,974.45,1060.15,3823.7,2344.65,3413.15,3453.95,3356.55,456.5,3082.95
2022-05-25,1423.95,453.35,980.7,1078.6,3874.25,2399.05,3445.3,3477.85,3316.85,460.3,3096.65
2022-05-26,1461.35,466.95,1003.9,1123.25,3998.0,2484.15,3546.2,3671.45,3448.55,476.1,3171.35
2022-05-29,1526.8,476.25,1039.9,1164.0,4191.1,2586.7,3757.65,3898.3,3575.35,521.7,3286.05
2022-05-30,1503.6,478.05,1040.75,1180.25,4253.7,2593.55,3759.9,3911.5,3502.35,530.3,3293.85
2022-05-31,1478.55,470.75,1017.9,1146.6,4203.3,2529.45,3739.15,3793.45,3489.2,543.7,3284.35
2022-06-01,1508.0,474.15,1039.7,1146.0,4333.6,2584.5,3787.55,3840.15,3607.85,537.0,3318.0
2022-06-02,1521.7,475.5,1043.0,1147.9,4335.05,2568.05,3800.95,3760.1,3572.95,552.3,3283.7
2022-06-05,1530.05,473.2,1037.3,1144.2,4335.1,2538.1,3740.85,3606.85,3488.4,538.4,3288.25
2022-06-06,1506.7,467.65,1022.9,1130.3,4266.7,2506.5,3701.85,3550.35,3444.5,530.35,3280.1
2022-06-07,1500.0,470.4,1030.2,1124.2,4315.1,2522.4,3614.2,3498.5,3452.25,528.7,3240.85
2022-06-08,1515.0,475.05,1028.65,1138.6,4370.7,2592.85,3601.2,3550.2,3514.9,525.5,3208.45
2022-06-09,1476.8,460.95,1015.35,1109.85,4331.45,2507.85,3494.8,3483.2,3446.9,510.0,3176.55
2022-06-12,1424.5,446.1,991.8,1051.95,4086.9,2365.1,3324.9,3311.5,3248.55,487.2,3075.85
2022-06-13,1440.55,445.9,996.9,1030.15,4191.2,2306.35,3364.75,3233.8,3295.0,470.35,3060.15
2022-06-14,1422.2,440.1,989.9,1020.05,4201.85,2338.75,3402.95,3277.45,3290.85,481.25,3084.1
2022-06-15,1397.2,422.3,964.95,975.3,4061.3,2308.85,3248.95,3295.95,3152.35,469.75,3025.2
2022-06-16,1387.3,405.2,958.75,965.05,4003.3,2193.15,3187.3,3375.8,3104.15,468.5,2991.65
2022-06-19,1414.15,414.65,960.05,979.35,3956.85,2179.05,3144.85,3369.7,3041.6,454.45,2989.1
2022-06-20,1449.9,425.15,986.6,1000.1,4118.45,2285.15,3312.1,3594.25,3160.4,470.4,3102.1
2022-06-21,1437.25,411.25,961.3,980.0,4021.95,2287.05,3217.55,3503.05,3054.15,474.95,3035.6
2022-06-22,1452.45,419.05,971.25,991.1,4133.0,2310.9,3367.6,3678.85,3120.15,492.85,3098.55
2022-06-23,1441.1,418.75,966.7,981.2,4033.75,2260.65,3261.05,3647.35,3052.95,496.2,3121.35
2022-06-26,1474.6,424.9,992.35,1007.2,4163.3,2338.75,3457.05,3791.1,3130.55,504.4,3157.1
2022-06-27,1480.15,427.25,1001.95,1020.7,4222.6,2370.95,3523.3,3735.2,3158.05,516.3,3134.55
2022-06-28,1463.25,420.75,987.55,1021.1,4086.9,2314.65,3501.6,3662.25,3087.6,524.45,3135.85
2022-06-29,1461.9,416.05,973.25,1000.0,3975.45,2294.05,3401.8,3539.3,3030.8,517.65,3098.3
2022-06-30,1479.4,422.0,975.35,1010.7,4000.8,2241.15,3314.0,3488.05,2985.6,499.35,3059.15
2022-07-03,1488.0,420.3,984.6,999.95,3976.15,2228.75,3259.1,3505.85,2973.1,500.05,3046.9
2022-07-04,1475.95,413.6,982.15,1003.2,3959.1,2169.95,3253.95,3542.55,2955.25,502.55,3051.45
2022-07-05,1491.65,416.05,986.6,1009.9,4012.8,2204.3,3356.35,3608.2,3035.6,504.0,3095.0
2022-07-06,1498.7,420.8,989.85,1020.75,4045.25,2209.85,3381.95,3609.45,3058.7,507.3,3134.75
2022-07-07,1514.45,419.1,983.55,1026.5,4067.85,2232.8,3397.8,3606.65,3121.9,507.4,3204.05
2022-07-10,1473.15,411.2,943.55,1007.55,3955.5,2201.35,3284.15,3502.85,3116.6,498.2,3212.25
2022-07-11,1438.6,409.15,927.8,997.35,3985.05,2164.95,3330.25,3518.2,3085.9,491.65,3160.8
2022-07-12,1444.45,406.7,917.75,990.05,4015.45,2147.05,3318.6,3505.3,3102.45,494.65,3200.75
2022-07-13,1428.85,401.45,903.0,975.8,3873.6,2111.2,3172.2,3417.25,3050.55,483.3,3171.4
2022-07-14,1430.35,393.85,883.15,973.8,3974.55,2141.55,3141.85,3378.65,3092.75,490.7,3119.05
2022-07-17,1489.9,404.75,900.3,1008.0,4215.75,2159.0,3250.7,3441.65,3176.2,503.4,3206.25
2022-07-18,1484.15,405.65,889.7,1007.7,4310.95,2146.8,3328.05,3411.6,3189.05,505.9,3236.0
2022-07-19,1515.3,412.1,917.4,1045.5,4444.65,2256.35,3514.55,3535.9,3406.35,532.5,3258.8
2022-07-20,1532.9,414.0,924.45,1032.75,4529.95,2259.65,3563.0,3620.75,3416.55,534.4,3198.1
2022-07-21,1506.3,410.85,920.25,1028.7,4504.8,2276.45,3632.75,3726.45,3422.25,533.7,3233.4
2022-07-24,1503.6,414.8,930.65,1017.25,4500.8,2322.35,3606.55,3789.5,3440.35,530.55,3228.45
2022-07-25,1451.15,405.2,913.5,999.35,4313.9,2177.55,3333.95,3702.45,3253.55,520.4,3091.75
2022-07-26,1471.05,406.65,928.45,1007.65,4412.9,2217.95,3383.35,3787.45,3294.15,527.2,3050.45
2022-07-27,1517.4,416.0,946.1,1038.0,4649.1,2236.2,3520.3,3846.05,3399.5,536.0,3102.6
2022-07-28,1549.7,423.7,948.4,1048.65,4730.75,2299.8,3632.85,3954.3,3511.05,547.95,3144.05
2022-07-31,1551.05,429.0,952.15,1049.6,4769.05,2305.95,3655.2,3944.05,3524.15,546.7,3160.75
2022-08-01,1543.6,429.6,951.05,1032.6,4691.0,2282.8,3623.55,3819.95,3481.55,532.15,3296.4
2022-08-02,1566.1,432.35,957.2,1052.65,4785.95,2320.0,3721.85,3869.3,3474.7,537.6,3325.6
2022-08-03,1599.9,435.5,958.1,1056.05,4905.25,2371.45,3769.15,3901.1,3526.45,520.25,3319.75
2022-08-04,1616.65,440.0,957.75,1058.2,4925.35,2394.85,3792.45,3934.5,3563.05,535.9,3365.85
2022-08-07,1619.4,435.85,966.05,1056.6,4900.2,2391.15,3763.55,3886.0,3589.8,531.4,3372.45
2022-08-09,1602.45,430.15,952.05,1055.2,4856.6,2364.4,3643.4,3822.65,3586.25,523.8,3337.6
2022-08-10,1619.95,438.45,962.35,1077.25,5001.5,2424.75,3731.3,3857.1,3638.4,550.6,3408.3
2022-08-11,1594.1,436.1,956.4,1065.9,4911.4,2373.95,3723.4,3792.5,3659.5,569.85,3377.7
2022-08-15,1596.45,437.1,958.2,1077.7,4887.0,2353.75,3727.95,3826.6,3677.65,563.75,3341.85
2022-08-16,1606.25,443.05,980.6,1104.5,4961.05,2404.4,3796.85,3894.7,3840.2,565.05,3371.3
2022-08-17,1582.95,435.05,973.5,1105.15,4924.15,2411.2,3833.6,3900.6,3885.4,582.4,3347.7
2022-08-18,1597.1,432.45,970.05,1104.15,4892.7,2394.15,3763.7,3923.7,3793.25,570.9,3338.1
2022-08-21,1575.65,420.0,959.45,1078.7,4721.7,2346.3,3692.9,3762.9,3674.35,559.65,3288.3
2022-08-22,1542.4,416.65,946.9,1065.9,4664.8,2264.95,3623.85,3700.05,3651.0,555.65,3249.15
2022-08-23,1537.5,416.15,949.15,1070.95,4658.4,2220.4,3608.6,3698.05,3679.55,567.7,3242.7
2022-08-24,1518.15,415.2,943.8,1070.6,4631.7,2192.95,3542.2,3684.2,3642.0,566.1,3221.8
2022-08-25,1521.55,417.25,945.65,1085.55,4658.95,2166.05,3525.55,3661.85,3669.95,566.6,3229.25
2022-08-28,1461.75,404.35,917.5,1035.55,4471.85,2087.3,3426.85,3511.6,3578.3,550.35,3154.15
2022-08-29,1492.95,413.55,938.95,1076.1,4641.7,2130.95,3517.95,3560.35,3714.0,561.55,3169.85
2022-08-31,1464.2,410.45,926.05,1052.9,4533.85,2094.6,3399.95,3500.95,3625.05,570.25,3104.05
2022-09-01,1453.0,407.7,924.45,1056.4,4522.0,2072.85,3414.45,3467.6,3641.35,564.2,3147.7
2022-09-04,1461.3,405.5,936.0,1065.05,4496.5,2092.4,3402.3,3475.15,3644.55,556.8,3123.55
2022-09-05,1455.1,404.45,937.8,1063.7,4461.1,2061.05,3351.65,3466.55,3624.5,561.25,3091.8
2022-09-06,1457.65,407.45,931.7,1055.85,4510.25,2083.95,3301.25,3504.25,3595.55,548.8,3074.65
2022-09-07,1475.9,412.8,931.05,1089.6,4523.45,2096.6,3279.1,3503.9,3606.95,558.95,3140.0
2022-09-08,1511.65,417.15,948.5,1126.65,4673.6,2144.85,3393.25,3567.95,3753.05,572.95,3171.95
2022-09-11,1536.2,422.0,955.55,1150.1,4812.1,2160.6,3421.9,3617.95,3824.25,593.75,3208.5
2022-09-12,1544.95,422.65,955.4,1147.45,4777.9,2152.1,3399.15,3606.7,3840.6,605.7,3204.95
2022-09-13,1475.4,416.3,932.0,1114.7,4618.35,2089.65,3300.3,3471.0,3676.95,604.65,3140.2
2022-09-14,1432.8,415.05,919.9,1083.0,4596.45,2096.65,3246.75,3418.85,3631.4,594.0,3109.7
2022-09-15,1377.05,401.65,896.9,1033.2,4379.5,2016.35,3161.1,3281.3,3432.5,572.8,3036.5
2022-09-18,1390.3,401.95,897.8,1039.5,4354.2,2028.15,3163.0,3235.95,3343.3,571.25,2999.35
2022-09-19,1388.55,404.9,914.0,1056.15,4405.75,2072.85,3180.2,3338.35,3408.05,574.4,3018.7
2022-09-20,1377.25,400.75,900.95,1060.15,4410.9,2075.1,3179.0,3324.9,3456.1,599.5,3013.0
2022-09-21,1367.95,397.95,897.65,1048.4,4431.8,2058.7,3200.55,3397.5,3487.15,664.95,3010.1
2022-09-22,1365.45,394.35,895.85,1035.1,4417.9,2019.45,3148.0,3336.55,3446.95,660.95,2993.7
2022-09-25,1380.25,394.8,906.7,1032.9,4410.9,2042.8,3176.75,3384.25,3472.25,645.4,2955.45
2022-09-26,1393.55,398.4,918.75,1022.5,4513.05,2052.75,3175.7,3462.25,3502.55,652.1,2997.1
2022-09-27,1394.7,398.05,920.8,1029.7,4526.15,2082.5,3202.1,3450.4,3511.9,645.4,2949.9
2022-09-28,1398.65,392.8,923.05,1007.1,4440.25,2075.95,3223.6,3363.85,3520.25,649.1,2949.9
2022-09-29,1413.45,394.25,932.35,1008.6,4457.85,2087.65,3241.2,3361.95,3591.6,659.9,2982.5
2022-10-02,1393.75,394.5,930.25,1005.5,4450.7,2006.3,3199.35,3328.85,3492.2,658.25,2921.75
2022-10-03,1429.4,405.5,946.0,1028.3,4588.1,2068.0,3298.9,3479.5,3575.3,654.95,2995.2
2022-10-05,1455.15,410.15,964.55,1031.3,4666.3,2122.05,3552.75,3622.15,3599.4,664.1,3038.55
2022-10-06,1451.2,408.1,957.7,1023.85,4645.25,2118.45,3489.25,3602.5,3587.05,681.45,2968.0
2022-10-09,1462.65,411.3,963.25,1029.35,4697.5,2126.5,3563.2,3638.05,3607.35,657.65,2965.1
2022-10-10,1423.8,404.4,938.6,1004.85,4604.7,2093.8,3541.9,3592.8,3555.65,645.55,2909.15
2022-10-11,1428.7,407.95,952.0,1015.9,4642.3,2087.6,3597.35,3619.7,3596.8,672.65,2917.45
2022-10-12,1419.9,379.1,982.1,1012.95,4596.8,2086.6,3516.65,3633.9,3565.0,666.4,2929.95
2022-10-13,1474.25,377.3,1002.55,1019.85,4668.55,2105.7,3647.4,3742.0,3618.4,669.75,2947.3
2022-10-16,1489.95,375.1,1002.55,1023.25,4641.85,2100.95,3628.65,3763.1,3586.35,674.5,2940.25
2022-10-17,1503.7,379.3,1009.2,1019.4,4722.4,2115.0,3689.9,3836.75,3675.1,660.25,2949.2
2022-10-18,1485.45,378.05,995.65,1019.2,4694.6,2109.45,3662.55,3812.35,3495.05,649.55,2955.5
2022-10-19,1500.9,381.5,1017.4,1041.65,4758.6,2147.4,3706.6,3858.3,3530.9,652.9,2920.05
2022-10-20,1500.5,382.55,1027.2,1041.15,4765.25,2042.95,3665.7,3862.1,3511.35,711.95,2916.8
2022-10-23,1517.85,384.7,1031.6,1048.15,4738.3,2038.0,3708.0,3877.3,3524.05,712.85,2935.6
2022-10-24,1526.3,384.65,1026.5,1082.5,4809.7,2034.4,3829.3,3895.3,3563.1,732.8,2915.0
2022-10-26,1523.95,382.65,1032.05,1075.85,4676.25,1969.95,3768.95,3888.2,3515.55,733.75,2904.85
2022-10-27,1513.25,383.25,1030.0,1048.95,4584.15,1947.85,3621.5,3736.5,3453.25,721.7,2892.9
2022-10-30,1537.65,386.55,1041.15,1063.4,4739.85,1978.5,3693.05,3809.6,3538.9,709.25,2912.85
2022-10-31,1573.0,392.4,1060.05,1070.9,4845.65,2011.3,3764.55,3844.75,3606.85,717.35,2921.35
2022-11-01,1553.3,393.95,1045.2,1082.0,4859.85,2036.15,3751.75,3837.7,3617.3,708.65,2980.2
2022-11-02,1530.75,393.95,1045.15,1052.85,4839.0,1989.7,3751.75,3794.4,3624.0,699.2,2975.35
2022-11-03,1514.0,390.55,1045.35,1053.65,4806.9,1969.8,3697.95,3738.1,3626.95,694.95,3007.1
2022-11-06,1507.45,391.5,1047.15,1053.5,4860.45,1981.05,3732.95,3713.65,3641.6,690.05,3022.55
2022-11-08,1511.2,390.95,1053.45,1028.7,4837.05,1949.65,3711.0,3680.8,3620.65,675.3,3027.65
2022-11-09,1501.95,388.9,1052.45,1021.1,4862.5,1928.15,3664.55,3676.1,3652.35,663.9,3036.5
2022-11-10,1570.1,399.7,1090.65,1058.7,5058.0,2026.65,3747.9,3897.65,3717.0,689.35,3079.65
2022-11-13,1585.3,399.7,1090.65,1058.7,5058.0,2026.65,3747.9,4018.35,3794.0,682.75,3102.0
2022-11-14,1594.0,397.15,1103.9,1066.95,5135.45,2013.65,3818.85,3972.3,3769.35,690.8,3100.6
2022-11-15,1602.8,398.25,1105.2,1066.85,5048.05,2036.45,3812.45,3944.45,3779.55,676.85,3081.9
2022-11-16,1587.4,396.75,1092.55,1058.55,4930.0,1972.55,3776.1,3865.8,3755.5,695.8,3086.85
2022-11-17,1593.4,393.85,1103.15,1060.85,4895.9,1948.6,3734.55,3808.75,3804.35,686.3,3075.1
2022-11-20,1568.2,388.65,1095.5,1042.6,4766.85,1925.4,3659.4,3760.75,3809.2,683.2,3064.35
2022-11-21,1585.05,388.8,1103.4,1050.65,4756.15,1923.95,3712.1,3807.85,3855.8,683.4,3084.9
2022-11-22,1583.15,388.75,1103.4,1044.05,4742.05,1899.65,3734.65,3874.35,3822.7,727.0,3055.7
2022-11-23,1629.8,398.25,1129.6,1069.3,4945.55,1941.25,3888.3,3947.9,3890.5,718.25,3045.75
2022-11-24,1635.65,402.8,1128.2,1080.15,4938.3,1989.55,3970.8,3944.8,3885.85,718.35,3049.35
2022-11-27,1623.4,405.65,1118.8,1077.2,4941.3,2011.65,4027.95,3979.4,3862.05,714.9,3093.1
2022-11-28,1629.05,405.15,1128.95,1074.55,4912.15,2003.65,4034.75,3977.75,3846.35,718.1,3094.7
2022-11-29,1634.95,406.9,1120.8,1077.0,4838.55,2017.25,4154.7,4036.3,3814.85,714.85,3107.85
2022-11-30,1657.1,413.7,1136.4,1101.5,5010.45,2135.2,4323.9,4116.85,4159.75,712.5,3122.0
2022-12-01,1637.9,412.4,1135.55,1114.75,5065.75,2157.35,4345.25,4237.5,4287.35,719.0,3218.8
2022-12-04,1639.75,412.35,1130.85,1099.75,4975.4,2135.95,4263.7,4191.8,4248.95,718.2,3176.0
2022-12-05,1612.9,411.35,1120.95,1088.8,4815.55,2095.6,4135.15,4079.9,4218.1,715.4,3132.85
2022-12-06,1605.5,406.3,1105.9,1078.05,4687.6,2070.25,4058.55,4023.95,4152.8,710.25,3108.85
2022-12-07,1620.15,403.7,1101.35,1074.15,4558.8,2080.45,4102.15,3985.8,4106.5,714.1,3098.0
2022-12-08,1569.3,394.05,1027.5,1035.3,4401.75,1997.3,3955.6,3877.2,3980.9,697.25,3046.95
2022-12-11,1547.2,396.35,1028.4,1032.1,4330.95,1998.9,4052.7,3906.25,3883.85,684.0,3037.15
2022-12-12,1572.15,397.75,1044.7,1045.75,4317.8,1988.85,4079.6,3918.6,3905.05,677.4,3094.5
2022-12-13,1579.4,400.05,1056.2,1065.1,4443.15,2000.85,4197.2,3985.3,4029.65,683.35,3094.25
2022-12-14,1540.5,395.2,1042.35,1022.75,4331.3,1962.35,4103.5,3875.25,4044.0,695.25,3042.3
2022-12-15,1522.2,389.75,1029.65,1020.8,4336.35,1913.15,3968.35,3952.6,3983.25,702.6,3018.85
2022-12-18,1507.35,389.05,1033.25,1026.7,4372.6,1923.05,3961.35,3895.65,3990.05,710.05,2999.7
2022-12-19,1507.3,388.95,1029.7,1017.95,4362.2,1950.7,3912.2,3895.95,3951.05,704.35,3020.95
2022-12-20,1509.55,389.5,1040.35,1026.05,4424.25,1959.35,3908.9,3920.4,3957.1,704.35,3024.4
2022-12-21,1522.05,388.75,1039.1,1015.85,4378.5,1989.15,3897.4,3885.6,3951.45,711.05,3007.6
2022-12-22,1497.1,377.65,1030.6,995.75,4266.55,1919.45,3834.35,3735.45,3702.6,650.45,2986.85
2022-12-25,1502.4,380.5,1031.7,1001.0,4348.95,1916.75,3810.7,3770.65,3728.35,689.25,3003.7
2022-12-26,1514.85,386.6,1036.35,1009.55,4390.45,1942.0,3915.95,3874.35,3772.5,696.95,3016.45
2022-12-27,1510.15,387.8,1035.45,1016.25,4332.0,1940.4,3860.1,3914.5,3700.1,700.0,3002.95
2022-12-28,1517.55,390.75,1044.45,1013.2,4420.2,1931.6,3827.6,3915.35,3659.4,701.65,2994.8
2022-12-29,1508.2,392.75,1039.3,1016.4,4365.4,1972.8,3870.9,3884.1,3683.55,704.25,3023.35
2023-01-01,1524.0,393.05,1039.45,1009.5,4322.1,1969.4,4027.95,3951.2,3723.5,696.75,3024.0
2023-01-02,1522.55,397.05,1041.35,1023.8,4349.15,2004.3,4048.9,4019.55,3707.25,691.75,2999.55
2023-01-03,1494.8,389.7,1036.6,1020.3,4277.95,2006.35,3928.95,3949.25,3716.9,681.15,3014.4
2023-01-04,1475.2,386.9,1044.1,1011.65,4260.2,2013.4,3929.45,3929.45,3641.55,682.7,3006.85
2023-01-05,1448.5,382.0,1032.8,986.15,4197.6,1977.7,3851.9,3901.0,3624.6,716.65,2996.3
2023-01-08,1484.45,391.8,1067.45,1015.25,4295.25,1999.5,3994.85,4017.35,3671.05,715.6,3006.8
2023-01-09,1469.75,393.05,1063.85,1002.65,4231.6,1988.75,3963.1,3974.4,3639.05,719.45,3019.9
2023-01-10,1471.25,393.85,1054.8,1006.35,4225.5,2029.0,3926.45,3936.1,3628.0,703.05,3048.6
2023-01-11,1480.6,394.5,1071.65,1001.55,4276.15,2014.4,3978.2,3904.2,3642.8,692.55,3054.45
2023-01-12,1503.65,393.9,1077.8,1003.15,4287.45,2035.25,4005.9,3884.45,3448.75,692.4,3083.6
2023-01-15,1525.5,398.6,1093.7,1034.45,4277.0,2039.9,3974.15,3898.5,3431.1,693.25,3094.3
2023-01-16,1539.5,396.35,1111.05,1046.05,4274.25,2041.5,3976.7,3918.0,3409.7,702.25,3130.5
2023-01-17,1545.4,403.2,1115.15,1048.35,4273.75,2047.05,3959.6,3925.8,3419.1,692.6,3114.65
2023-01-18,1538.9,403.4,1111.4,1053.3,4238.75,2067.35,4258.15,3966.55,3397.15,695.4,3095.45
