DATE,INFY,WIPRO,HCLTECH,TECHM,LTIM,MPHASIS,PERSISTENT,COFORGE,LTTS,KPITTECH,OFSS
2023-01-19,1525.55,403.15,1107.8,1046.5,4268.05,2024.65,4323.5,4102.0,3230.7,696.75,3042.65
2023-01-22,1548.0,407.0,1121.2,1065.3,4368.85,2058.8,4593.15,4358.9,3322.9,697.8,3094.25
2023-01-23,1551.9,406.6,1137.85,1070.6,4509.45,2117.2,4588.3,4324.0,3425.95,702.3,3119.85
2023-01-24,1543.0,401.55,1122.75,1051.15,4430.65,2070.0,4594.0,4272.7,3309.4,707.0,3083.5
2023-01-26,1519.15,398.05,1115.6,1030.1,4399.05,2072.4,4576.95,4294.1,3296.4,697.4,3051.55
2023-01-29,1538.8,402.25,1134.75,1036.1,4448.9,2116.85,4614.9,4418.65,3302.25,709.3,3054.65
2023-01-30,1533.75,398.85,1122.2,1015.0,4368.55,2072.8,4687.55,4378.9,3335.9,762.9,3046.9
2023-01-31,1551.1,402.4,1132.1,1023.75,4388.1,2072.15,4684.35,4352.75,3333.0,742.6,3025.7
2023-02-01,1583.75,409.45,1149.6,1016.65,4587.75,2095.8,4824.4,4433.9,3440.55,787.5,3112.05
2023-02-02,1599.4,407.9,1146.15,1011.3,4502.2,2087.3,4851.0,4308.6,3446.95,778.35,3123.7
2023-02-05,1569.85,404.65,1145.7,1005.35,4596.05,2094.6,4839.0,4317.8,3459.4,776.3,3124.3
2023-02-06,1562.4,400.5,1128.25,1002.45,4594.25,2091.15,4820.6,4302.6,3446.4,778.85,3171.4
2023-02-07,1590.5,406.75,1145.0,1011.05,4714.7,2126.8,4833.8,4329.45,3543.9,803.2,3169.6
2023-02-08,1617.0,408.3,1146.35,1016.0,4695.65,2140.15,4824.85,4340.5,3622.05,817.25,3190.9
2023-02-09,1608.55,405.8,1115.65,1017.35,4691.6,2153.35,4890.7,4334.3,3612.15,855.45,3176.6
2023-02-12,1567.45,400.6,1113.0,1002.5,4621.0,2128.6,4721.8,4032.25,3581.85,820.3,3123.05
2023-02-13,1593.25,405.1,1125.45,1012.05,4636.65,2152.15,4751.55,4079.9,3606.5,834.5,3144.7
2023-02-14,1597.05,407.4,1132.9,1071.4,4742.85,2158.7,4830.95,4115.0,3621.5,844.05,3165.05
2023-02-15,1601.8,409.9,1128.15,1130.25,4948.0,2262.55,4939.75,4229.3,3757.2,866.15,3221.5
2023-02-16,1583.8,406.3,1109.55,1129.2,4858.3,2236.55,4910.35,4204.1,3694.2,856.1,3231.65
2023-02-19,1592.45,407.05,1115.7,1144.2,4886.85,2243.1,5062.05,4335.45,3746.6,827.9,3239.15
2023-02-20,1579.5,402.75,1105.2,1134.45,4878.9,2210.3,4968.0,4339.95,3754.1,822.1,3200.6
2023-02-21,1561.8,395.15,1092.6,1125.7,4805.3,2200.0,5039.5,4342.55,3711.65,811.35,3164.85
2023-02-22,1550.7,393.95,1094.35,1128.8,4853.6,2183.05,4971.0,4420.9,3706.5,823.55,3153.25
2023-02-23,1550.65,393.3,1094.85,1119.0,4853.55,2197.95,4895.0,4377.5,3708.3,833.7,3147.9
2023-02-26,1509.3,390.35,1083.95,1113.95,4775.0,2039.85,4821.5,4273.95,3653.0,816.8,3159.45
2023-02-27,1487.55,387.05,1077.6,1100.25,4722.05,2035.4,4793.1,4298.65,3684.75,829.65,3169.1
2023-02-28,1496.05,390.95,1101.1,1126.9,4743.8,2060.4,4908.1,4300.35,3748.65,844.0,3162.75
2023-03-01,1472.15,388.05,1105.95,1109.8,4705.55,2047.2,4860.35,4249.7,3698.4,846.2,3147.45
2023-03-02,1479.3,390.45,1119.0,1085.15,4710.35,2079.2,4866.15,4258.4,3754.65,837.45,3153.2
2023-03-05,1507.45,393.75,1126.7,1090.05,4821.2,2138.45,4878.0,4328.35,3713.25,835.2,3236.5
2023-03-07,1492.7,392.6,1120.65,1078.3,4781.45,2144.9,4891.65,4279.6,3675.35,822.2,3236.2
2023-03-08,1480.4,390.1,1116.65,1060.0,4738.0,2104.9,4817.6,4255.35,3712.0,825.75,3227.1
2023-03-09,1471.55,389.1,1116.3,1061.25,4640.1,2038.95,4749.4,4136.35,3663.3,823.1,3242.2
2023-03-12,1435.1,385.45,1098.6,1133.8,4616.0,1961.75,4622.05,4084.65,3648.75,792.7,3182.95
2023-03-13,1420.0,379.45,1084.05,1115.3,4566.95,1896.7,4533.1,3921.65,3591.05,778.5,3164.2
2023-03-14,1419.65,375.75,1079.65,1114.4,4592.3,1899.35,4524.8,3950.0,3536.0,847.3,3200.15
2023-03-15,1404.1,372.85,1072.4,1117.75,4553.05,1905.05,4480.7,3852.05,3481.9,815.7,3205.4
2023-03-16,1420.7,376.5,1108.45,1127.15,4673.95,1886.4,4651.95,3901.0,3570.1,869.2,3237.8
2023-03-19,1403.65,367.15,1090.85,1109.0,4678.25,1823.35,4557.95,3774.65,3528.15,889.6,3228.65
2023-03-20,1390.7,366.4,1083.9,1095.65,4674.1,1792.3,4476.55,3712.6,3426.9,877.4,3181.9
2023-03-21,1389.25,366.4,1081.45,1099.6,4649.75,1799.35,4492.55,3738.65,3411.6,894.8,3211.7
2023-03-22,1374.55,361.5,1065.9,1099.45,4601.9,1782.85,4426.7,3748.6,3360.9,881.45,3184.9
2023-03-23,1380.65,361.75,1051.75,1101.95,4601.45,1737.4,4324.8,3700.5,3385.5,886.05,3201.15
2023-03-26,1388.95,361.25,1051.5,1103.0,4557.7,1724.75,4367.1,3635.75,3376.05,872.5,3219.1
2023-03-27,1377.6,356.2,1041.1,1070.3,4554.9,1669.1,4425.05,3598.05,3309.95,888.95,3212.6
2023-03-28,1383.55,359.05,1067.5,1081.1,4620.55,1718.2,4541.8,3660.35,3357.3,895.95,3232.9
2023-03-30,1427.95,365.25,1085.25,1101.85,4759.65,1795.75,4609.5,3814.1,3378.55,925.1,3263.75
2023-04-02,1410.85,367.95,1098.15,1103.2,4739.85,1797.65,4533.55,3851.35,3435.25,811.2,3274.95
2023-04-04,1423.55,369.75,1111.2,1103.5,4833.45,1815.65,4550.55,4079.2,3652.5,815.75,3265.95
2023-04-05,1421.9,366.65,1091.85,1092.75,4773.25,1794.1,4547.3,4000.1,3597.3,796.2,3254.55
2023-04-09,1427.6,373.3,1103.1,1107.25,4797.4,1811.7,4569.75,4061.3,3593.5,799.85,3303.85
2023-04-10,1406.15,370.25,1087.0,1098.25,4772.4,1799.05,4512.5,4004.85,3543.1,837.0,3284.15
2023-04-11,1428.3,372.15,1094.5,1109.9,4827.7,1820.6,4543.6,4065.2,3569.55,851.45,3312.5
2023-04-12,1389.2,368.3,1071.85,1086.85,4646.4,1771.05,4391.75,4028.7,3529.85,869.1,3301.75
2023-04-16,1258.3,361.35,1042.2,1029.95,4332.6,1736.55,4204.55,3891.9,3432.6,858.6,3281.15
2023-04-17,1259.35,367.9,1063.85,1025.2,4318.6,1783.8,4355.6,4028.2,3450.35,866.75,3299.3
2023-04-18,1232.2,360.8,1038.7,1013.9,4194.55,1784.05,4317.4,3901.95,3435.1,853.35,3289.85
2023-04-19,1223.4,362.85,1037.5,1021.8,4152.85,1758.0,4290.05,3813.45,3359.6,856.4,3296.4
2023-04-20,1227.35,368.05,1048.95,998.75,4170.85,1759.95,4301.35,3830.75,3386.75,848.7,3309.2
2023-04-23,1226.3,377.95,1054.05,1006.1,4183.45,1760.3,4442.3,3891.6,3434.95,849.7,3417.35
2023-04-24,1224.9,375.65,1053.45,997.0,4186.4,1759.8,4472.2,3929.95,3425.75,852.0,3419.05
2023-04-25,1227.55,374.55,1065.55,996.3,4160.15,1760.0,4472.2,3943.7,3446.95,905.5,3467.25
2023-04-26,1246.25,374.4,1071.25,1003.15,4320.15,1784.05,4583.2,4051.3,3731.0,919.55,3500.35
2023-04-27,1252.75,385.0,1064.1,1023.7,4419.45,1814.45,4737.25,4184.5,3775.25,916.8,3561.85
2023-05-01,1277.45,388.35,1067.55,1053.45,4548.25,1861.05,4750.9,4130.65,3805.7,935.3,3633.15
2023-05-02,1269.15,385.1,1058.95,1039.6,4498.0,1852.4,4677.95,4099.25,3723.8,922.4,3646.8
2023-05-03,1273.55,383.7,1066.8,1045.45,4501.05,1844.9,4669.25,4104.95,3725.3,909.25,3692.9
2023-05-04,1259.1,379.4,1055.55,1036.4,4487.85,1820.0,4639.75,4117.6,3676.7,884.55,3665.9
2023-05-07,1265.6,380.35,1075.75,1043.35,4517.8,1850.8,4674.25,4116.25,3737.3,883.15,3707.6
2023-05-08,1270.7,382.3,1079.0,1047.8,4622.65,1860.2,4695.1,4125.05,3763.5,880.55,3437.25
2023-05-09,1263.25,383.75,1078.3,1046.15,4594.7,1865.8,4671.8,4125.4,3835.15,896.25,3492.6
2023-05-10,1256.1,384.65,1088.1,1044.05,4658.2,1872.2,4667.2,4124.8,3839.15,897.75,3549.85
2023-05-11,1245.2,383.25,1095.5,1046.35,4687.2,1852.35,4651.9,4085.65,3812.6,898.65,3551.45
2023-05-14,1258.35,385.75,1099.75,1064.45,4707.15,1865.05,4691.35,4131.3,3855.45,920.9,3536.1
2023-05-15,1264.3,386.95,1090.7,1057.2,4736.05,1880.15,4718.0,4204.0,3847.9,927.2,3549.65
2023-05-16,1246.9,382.3,1074.55,1054.15,4739.9,1860.65,4804.35,4214.0,3826.45,933.15,3560.85
2023-05-17,1246.0,382.6,1079.9,1048.7,4712.8,1862.2,4748.25,4206.15,3844.4,941.05,3508.35
2023-05-18,1268.9,386.2,1095.35,1072.15,4803.0,1906.5,4888.2,4278.15,3837.35,943.75,3550.1
2023-05-21,1292.8,395.75,1119.85,1104.45,4987.45,1968.8,5041.1,4370.95,3928.55,938.8,3575.55
2023-05-22,1300.05,397.65,1107.35,1090.5,4857.85,1944.25,4950.05,4304.5,3897.85,926.2,3564.75
2023-05-23,1298.65,399.7,1111.95,1098.75,4826.35,1947.8,4966.7,4255.4,3792.3,979.65,3573.1
2023-05-24,1304.35,394.1,1116.0,1098.1,4910.55,1933.9,5026.5,4297.25,3801.5,1020.3,3565.7
2023-05-25,1317.45,401.7,1139.2,1114.75,5001.1,1974.7,5088.95,4459.95,3878.25,1006.8,3596.8
2023-05-28,1314.4,399.8,1126.2,1114.05,4988.9,1967.85,5039.25,4420.15,3866.8,993.75,3574.65
2023-05-29,1323.85,402.5,1135.85,1098.4,4991.25,1974.9,5072.35,4400.15,3872.9,1011.0,3589.1
2023-05-30,1318.3,403.65,1145.1,1115.55,4998.4,1946.85,5138.4,4555.1,3903.0,1063.05,3633.6
2023-05-31,1319.5,407.15,1141.9,1120.8,4969.3,1977.35,5173.5,4562.15,3898.05,1100.3,3616.55
2023-06-01,1299.0,404.95,1137.05,1123.1,4994.15,2017.65,5226.5,4590.8,3935.75,1114.85,3613.55
2023-06-04,1304.5,404.2,1138.3,1109.35,4943.2,1987.35,5209.45,4592.45,3925.8,1115.6,3629.3
2023-06-05,1279.0,399.95,1128.6,1086.25,4884.85,1914.4,4981.05,4415.5,3842.1,1131.05,3551.45
2023-06-06,1288.95,402.8,1129.05,1095.7,4902.25,1908.75,5018.55,4452.05,3870.35,1153.2,3592.85
2023-06-07,1282.8,399.55,1126.75,1071.3,4805.2,1863.85,4926.15,4385.55,3829.1,1129.15,3541.2
2023-06-08,1265.95,397.3,1109.75,1063.05,4823.05,1853.25,4886.75,4408.0,3808.45,1139.65,3540.95
2023-06-11,1291.95,395.6,1139.65,1074.75,4899.35,1889.95,4983.7,4506.3,3890.3,1142.25,3595.8
2023-06-12,1304.85,395.55,1131.3,1079.4,4944.95,1898.25,5040.2,4567.9,3953.8,1092.75,3797.5
2023-06-13,1300.4,396.45,1135.85,1077.6,4906.7,1877.25,4964.25,4619.6,3876.3,1039.7,3884.45
2023-06-14,1286.8,388.95,1143.6,1081.5,4971.15,1875.1,4984.25,4582.95,3836.25,1063.65,3851.9
2023-06-15,1291.65,381.3,1148.2,1077.2,5010.6,1860.05,4958.75,4594.25,3878.45,1084.4,3869.9
2023-06-18,1294.0,380.15,1137.55,1093.6,5049.95,1873.05,4943.1,4562.9,3906.0,1071.65,3864.35
2023-06-19,1303.4,382.5,1168.65,1107.35,5022.15,1884.5,4969.05,4559.25,3970.15,1058.45,3911.65
2023-06-20,1299.35,385.5,1170.45,1119.9,5000.5,1876.75,4937.4,4604.85,3996.4,1063.15,3908.1
2023-06-21,1281.55,382.3,1163.4,1119.05,5026.05,1855.05,4869.9,4534.7,3984.05,1062.2,3853.85
2023-06-22,1265.0,379.95,1165.15,1115.5,4956.65,1831.05,4804.85,4499.45,3817.15,1067.35,3813.25
2023-06-25,1270.35,380.9,1167.5,1111.9,5007.3,1814.0,4906.15,4606.7,3812.55,1075.35,3827.35
2023-06-26,1279.15,382.6,1170.0,1119.7,5163.05,1839.25,4891.9,4695.45,3849.3,1082.15,3805.0
2023-06-27,1293.35,381.7,1170.25,1108.1,5088.9,1848.8,4875.9,4668.9,3846.8,1094.75,3835.25
2023-06-29,1335.5,389.15,1187.95,1130.85,5197.2,1895.05,5011.05,4711.3,3936.1,1089.8,3858.65
2023-07-02,1333.7,391.6,1181.6,1121.45,5211.35,1903.35,4861.75,4684.35,3896.15,1076.35,3817.15
2023-07-03,1345.15,395.95,1190.6,1148.0,5250.55,1915.55,4867.4,4708.6,3950.1,1060.75,3832.95
2023-07-04,1347.3,393.9,1194.8,1175.0,5242.1,1882.05,4856.3,4725.45,4005.95,1055.6,3862.9
2023-07-05,1343.9,396.2,1180.65,1179.25,5178.2,1882.75,4889.3,4745.3,4000.6,1085.75,3868.3
2023-07-06,1330.2,395.85,1157.6,1156.0,5114.55,1877.5,4829.55,4691.65,3943.15,1079.4,3806.4
2023-07-09,1329.15,389.95,1124.5,1147.15,4997.75,1884.6,4748.2,4611.3,3918.65,1060.9,3753.1
2023-07-10,1348.6,392.05,1114.9,1161.45,4924.25,1908.85,4717.9,4696.95,3896.9,1054.4,3834.1
2023-07-11,1333.3,391.85,1110.55,1159.4,4816.2,1904.0,4694.85,4649.8,3850.95,1064.3,3809.25
2023-07-12,1365.1,394.3,1108.8,1175.25,4893.3,1922.2,4760.1,4755.5,3884.7,1047.55,3843.9
2023-07-13,1425.95,405.05,1150.95,1228.65,5093.1,2069.55,4924.0,4925.8,4094.95,1063.15,4021.5
2023-07-16,1425.95,415.25,1153.75,1228.65,5134.85,2123.75,4962.25,4958.15,4097.3,1090.65,3951.1
2023-07-17,1475.2,417.2,1167.2,1247.55,5001.15,2123.4,4983.4,4965.85,4067.7,1067.1,3916.7
2023-07-18,1474.95,417.95,1169.05,1244.7,4990.5,2169.8,5138.7,4875.95,4142.8,1084.35,3957.1
2023-07-19,1449.5,417.65,1155.8,1252.95,4985.05,2213.9,5043.75,4819.45,4090.55,1060.7,3928.3
2023-07-20,1331.6,404.7,1115.45,1195.1,4922.75,2330.85,4749.6,4640.3,4042.05,1000.9,3856.55
2023-07-23,1336.6,404.05,1112.9,1161.85,4879.05,2272.6,4773.9,4725.7,3993.75,1056.8,3850.85
2023-07-24,1334.6,400.4,1111.55,1156.5,4868.65,2268.1,4682.95,4687.75,3974.15,1056.6,3844.2
2023-07-25,1348.85,402.75,1115.0,1143.2,4860.55,2254.45,4664.15,4716.15,3932.85,1064.05,3797.95
2023-07-26,1353.15,399.95,1117.35,1099.9,4862.45,2280.95,4720.35,4692.7,3938.95,1084.85,3789.5
2023-07-27,1340.5,398.75,1103.55,1091.05,4844.05,2250.35,4696.8,4672.3,4016.1,1071.5,3818.85
2023-07-30,1355.7,405.05,1116.7,1115.5,4891.65,2294.95,4744.05,4703.7,4036.25,1082.75,3886.0
2023-07-31,1365.2,406.95,1138.5,1143.5,4977.45,2294.6,4809.55,4845.45,4164.5,1092.4,3870.0
2023-08-01,1356.85,402.8,1130.9,1145.65,4865.95,2208.0,4717.0,4757.1,4126.6,1099.7,3852.05
2023-08-02,1364.3,399.65,1125.5,1142.8,4869.9,2236.65,4691.2,4765.25,4203.55,1081.2,3816.75
2023-08-03,1378.35,408.85,1144.35,1175.2,4940.9,2263.65,4785.75,4888.15,4215.2,1146.25,3883.3
2023-08-06,1393.0,411.15,1150.8,1183.65,5047.05,2330.15,4882.1,4942.65,4239.7,1151.0,3952.6
2023-08-07,1390.2,416.35,1141.35,1205.4,5082.55,2340.15,4856.95,4980.9,4276.55,1147.1,3950.8
2023-08-08,1394.4,417.8,1144.15,1228.0,5104.2,2363.3,4849.65,5067.95,4286.8,1139.4,3979.95
2023-08-09,1389.1,418.65,1134.3,1235.8,5106.55,2348.9,4844.5,5146.9,4241.1,1120.65,3971.05
2023-08-10,1371.85,413.05,1171.45,1220.45,5107.35,2329.65,4892.55,5267.9,4251.3,1142.15,3958.4
2023-08-13,1393.55,415.15,1171.0,1219.75,5193.3,2367.55,4938.1,5277.05,4250.5,1127.0,3985.6
2023-08-15,1419.1,418.65,1177.15,1227.85,5197.9,2314.35,4972.3,5075.95,4282.8,1135.55,4099.05
2023-08-16,1411.55,417.55,1176.7,1231.75,5097.55,2339.9,4914.2,5005.2,4303.1,1154.2,4054.65
2023-08-17,1388.8,411.7,1173.7,1210.8,5085.15,2291.05,4851.7,4920.15,4270.1,1152.65,3997.05
2023-08-20,1405.4,414.6,1179.25,1218.85,5147.55,2316.9,5010.7,4996.5,4344.75,1131.4,3998.0
2023-08-21,1403.75,417.1,1179.5,1213.2,5139.9,2368.5,5029.7,4961.0,4355.25,1132.55,3955.65
2023-08-22,1407.95,415.25,1182.5,1201.0,5174.5,2354.2,5005.1,4913.1,4367.95,1177.35,3957.65
2023-08-23,1423.6,412.7,1171.25,1199.1,5170.15,2463.9,5119.95,5390.85,4395.35,1173.25,4014.3
2023-08-24,1420.1,409.7,1153.95,1189.5,5127.4,2392.1,5137.9,5256.2,4342.85,1147.55,3964.1
2023-08-27,1415.65,408.05,1146.45,1184.75,5129.95,2330.55,5047.55,5171.9,4357.25,1151.1,4001.6
2023-08-28,1417.65,408.1,1157.55,1198.0,5136.75,2311.0,5106.35,5225.6,4349.35,1155.6,4004.5
2023-08-29,1435.15,407.2,1170.5,1197.2,5173.65,2365.85,5185.9,5298.25,4385.7,1155.65,4039.3
2023-08-30,1435.45,408.4,1172.15,1201.95,5193.4,2428.8,5370.7,5466.45,4404.25,1175.9,4109.3
2023-08-31,1443.85,416.35,1185.8,1228.05,5303.35,2433.2,5543.3,5451.9,4450.7,1200.7,4136.25
2023-09-03,1465.1,434.1,1232.5,1256.75,5365.7,2492.4,5782.55,5489.0,4521.25,1178.3,4140.1
2023-09-04,1478.9,431.85,1235.55,1254.55,5426.15,2521.9,5925.7,5611.5,4602.5,1165.95,4204.25
2023-09-05,1477.45,429.3,1235.85,1248.95,5407.25,2475.75,5957.45,5625.6,4611.7,1167.45,4206.9
2023-09-06,1466.2,432.85,1254.0,1269.25,5485.9,2468.45,5939.8,5610.35,4636.1,1164.5,4270.45
2023-09-07,1469.6,430.0,1262.05,1262.95,5478.5,2466.15,5971.05,5550.6,4654.2,1164.5,4347.75
2023-09-10,1476.45,434.85,1281.55,1268.85,5508.65,2476.45,5936.15,5515.7,4655.05,1166.85,4396.55
2023-09-11,1501.1,435.0,1282.4,1266.0,5505.45,2468.2,5839.9,5459.5,4647.4,1144.45,4288.35
2023-09-12,1498.35,435.7,1275.25,1260.4,5539.1,2445.1,5779.5,5437.15,4607.65,1137.45,4209.5
2023-09-13,1506.95,436.45,1283.6,1279.85,5498.6,2461.95,5939.15,5456.65,4758.35,1169.2,4272.7
2023-09-14,1511.6,441.05,1304.6,1300.05,5532.8,2493.15,5965.65,5618.9,4723.95,1169.65,4298.95
2023-09-17,1491.8,436.1,1305.0,1289.8,5513.75,2484.0,5838.9,5544.9,4663.2,1140.55,4253.85
2023-09-19,1490.25,430.1,1293.4,1274.35,5473.45,2482.7,5786.65,5418.0,4609.45,1128.8,4220.85
2023-09-20,1501.75,428.95,1278.0,1291.65,5394.15,2488.1,5755.05,5336.3,4660.25,1077.6,4254.4
2023-09-21,1496.15,418.5,1273.7,1305.35,5427.5,2486.0,5849.35,5293.45,4651.3,1073.75,4195.3
2023-09-24,1474.15,414.1,1263.45,1299.45,5377.1,2493.4,5917.35,5285.9,4725.95,1051.2,4133.25
2023-09-25,1460.65,412.9,1261.45,1282.3,5363.05,2441.45,5859.05,5193.2,4717.65,1086.6,4132.45
2023-09-26,1467.0,415.65,1261.1,1288.65,5436.9,2470.0,5838.8,5204.95,4736.5,1128.3,4166.5
2023-09-27,1439.45,405.35,1241.9,1229.5,5264.9,2385.8,5736.95,5123.3,4621.8,1142.4,4067.3
2023-09-28,1435.45,406.05,1234.8,1222.8,5209.85,2376.6,5796.7,5104.45,4575.95,1152.3,4110.85
2023-10-02,1434.0,405.45,1238.7,1216.2,5212.75,2379.75,5728.05,5106.6,4568.25,1130.0,4087.15
2023-10-03,1444.35,404.9,1239.55,1205.0,5186.2,2427.3,5692.65,5135.75,4550.6,1139.35,4041.85
2023-10-04,1463.45,406.8,1235.45,1205.6,5226.25,2471.2,5739.35,5205.7,4639.65,1157.3,4017.4
2023-10-05,1478.7,407.85,1237.7,1216.9,5239.2,2491.0,5748.05,5185.55,4655.0,1146.8,4102.2
2023-10-08,1475.45,405.6,1249.6,1212.65,5206.45,2475.0,5595.85,5138.75,4746.95,1133.2,4093.25
2023-10-09,1495.15,407.75,1261.8,1227.75,5266.35,2480.2,5757.15,5196.25,4783.6,1165.05,4161.6
2023-10-10,1494.4,421.15,1245.6,1231.6,5244.45,2464.1,5760.95,5154.65,4753.85,1223.7,4161.9
2023-10-11,1465.5,417.1,1223.75,1198.75,5154.75,2455.85,5771.45,5096.9,4728.1,1211.05,4099.2
2023-10-12,1431.15,411.05,1255.9,1194.1,5095.15,2376.2,5765.45,5006.65,4725.85,1201.2,4100.15
2023-10-15,1434.15,410.2,1270.65,1184.6,5162.45,2359.5,5760.9,5040.15,4690.3,1229.15,4106.5
2023-10-16,1442.45,411.4,1277.15,1197.6,5213.75,2290.75,5711.65,5061.7,4613.45,1198.7,4170.5
2023-10-17,1440.55,407.45,1269.45,1187.1,5155.2,2255.2,5715.75,5092.1,4353.6,1204.85,4132.1
2023-10-18,1433.65,395.3,1267.35,1172.15,5457.8,2260.7,5848.95,5108.8,4367.35,1213.25,4011.45
2023-10-19,1427.25,391.85,1258.6,1170.7,5416.2,2169.75,5907.3,5000.1,4313.2,1195.4,3926.8
2023-10-22,1408.65,383.15,1236.65,1155.95,5201.75,2121.15,5806.25,4915.4,4215.5,1151.9,3933.9
2023-10-24,1370.05,381.85,1229.0,1142.15,5204.05,2127.6,5898.55,4899.05,4208.5,1147.85,3959.55
2023-10-25,1359.45,378.25,1231.8,1115.45,5170.5,2105.35,5866.55,4904.4,4139.25,1120.35,3902.6
2023-10-26,1380.35,382.35,1268.7,1120.55,5171.0,2114.3,6083.75,5008.95,4176.25,1128.5,3932.55
2023-10-29,1377.05,382.0,1264.75,1126.9,5149.2,2144.95,6067.9,4988.65,4180.05,1185.4,3885.3
2023-10-30,1368.4,381.8,1276.0,1133.15,5060.4,2123.4,6160.2,4984.25,4186.7,1217.55,3877.65
2023-10-31,1354.15,380.95,1258.95,1125.1,4998.7,2142.15,6211.0,5026.6,4165.55,1213.85,3916.05
2023-11-01,1370.15,383.65,1273.4,1115.5,5020.05,2187.7,6225.45,5056.4,4211.15,1221.1,3909.2
2023-11-02,1389.05,383.55,1266.25,1133.1,5134.95,2210.2,6286.15,5083.1,4232.45,1241.5,3933.9
2023-11-05,1403.3,384.65,1269.7,1142.15,5149.65,2191.7,6246.0,5115.3,4261.75,1253.35,3981.6
2023-11-06,1404.3,383.3,1273.95,1149.0,5186.95,2202.3,6226.15,5087.6,4264.85,1271.95,3960.95
